gender,age_band,num_of_prev_attempts,score,final_result,dataset
M,55<=,0,,Fail,D2
M,35-55,0,79.08333333333333,Pass,D2
M,35-55,0,89.5,Excellent,D2
M,0-35,0,76.38095238095238,Pass,D2
M,0-35,0,82.25,Excellent,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,72.0,Fail,D2
M,0-35,0,85.25,Pass,D2
M,0-35,0,59.333333333333336,Fail,D2
M,0-35,0,80.25,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,63.125,Fail,D2
M,0-35,0,87.75,Excellent,D2
F,0-35,0,,Fail,D2
M,35-55,0,87.83333333333333,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,72.66666666666667,Pass,D2
M,0-35,0,90.5,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,86.33333333333333,Pass,D2
M,0-35,0,84.66666666666667,Pass,D2
F,0-35,0,61.41666666666666,Pass,D2
M,0-35,0,78.75,Pass,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,91.08333333333331,Pass,D2
F,35-55,0,,Fail,D2
M,35-55,0,81.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,65.0,Fail,D2
M,0-35,0,86.0,Fail,D2
M,0-35,0,95.0,Excellent,D2
M,35-55,0,91.41666666666669,Excellent,D2
M,35-55,0,56.0,Fail,D2
M,0-35,0,72.16666666666667,Fail,D2
M,35-55,0,61.0,Pass,D2
M,35-55,0,84.91666666666667,Pass,D2
M,0-35,0,65.5,Pass,D2
M,35-55,0,76.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,66.75,Pass,D2
M,0-35,0,80.66666666666667,Excellent,D2
M,0-35,0,83.91666666666667,Excellent,D2
M,35-55,0,78.0,Pass,D2
F,0-35,0,59.083333333333336,Pass,D2
F,0-35,0,76.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,95.66666666666669,Pass,D2
M,35-55,0,80.0,Pass,D2
F,0-35,0,87.0,Pass,D2
M,0-35,0,81.08333333333333,Pass,D2
M,0-35,0,83.41666666666667,Excellent,D2
F,0-35,0,72.91666666666667,Pass,D2
M,0-35,0,49.5,Fail,D2
M,0-35,0,66.33333333333333,Fail,D2
M,35-55,0,87.33333333333333,Excellent,D2
F,0-35,0,90.75,Excellent,D2
M,0-35,0,57.0,Fail,D2
F,0-35,0,77.41666666666667,Pass,D2
M,0-35,0,74.75,Pass,D2
F,0-35,0,76.0,Fail,D2
M,0-35,0,65.9090909090909,Pass,D2
F,35-55,0,85.5,Pass,D2
M,0-35,0,68.75,Pass,D2
F,0-35,0,66.0,Fail,D2
M,0-35,0,88.66666666666667,Excellent,D2
F,0-35,0,78.66666666666667,Pass,D2
M,0-35,0,89.0,Pass,D2
M,0-35,0,77.0909090909091,Pass,D2
M,35-55,0,88.33333333333333,Pass,D2
M,35-55,0,93.0,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,74.63636363636364,Pass,D2
M,0-35,0,72.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,74.16666666666667,Pass,D2
F,0-35,0,,Fail,D2
M,35-55,0,89.66666666666667,Excellent,D2
M,0-35,0,76.0,Fail,D2
M,0-35,0,69.83333333333333,Pass,D2
M,0-35,0,88.75,Excellent,D2
M,0-35,0,48.66666666666666,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,70.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,88.66666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,88.75,Fail,D2
M,35-55,0,68.33333333333333,Fail,D2
M,35-55,0,80.16666666666667,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,84.66666666666667,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,67.5,Pass,D2
M,0-35,0,80.3,Pass,D2
F,0-35,0,75.5,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,49.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,47.16666666666666,Fail,D2
M,0-35,0,68.1,Fail,D2
M,0-35,0,80.21428571428571,Pass,D2
F,0-35,0,67.16666666666667,Pass,D2
M,0-35,0,68.08333333333333,Pass,D2
M,0-35,0,88.75,Excellent,D2
M,0-35,0,79.75,Pass,D2
M,0-35,0,82.25,Pass,D2
M,35-55,0,88.08333333333333,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,90.58333333333331,Excellent,D2
M,0-35,0,76.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,82.08333333333333,Pass,D2
F,0-35,0,68.91666666666667,Pass,D2
M,35-55,0,88.91666666666667,Excellent,D2
M,0-35,0,89.83333333333333,Pass,D2
M,0-35,0,74.5,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,80.58333333333333,Pass,D2
M,0-35,0,93.75,Excellent,D2
M,35-55,0,84.58333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.08333333333333,Pass,D2
M,0-35,0,72.83333333333333,Pass,D2
M,0-35,0,64.5,Fail,D2
M,0-35,0,62.0,Fail,D2
M,0-35,0,87.75,Pass,D2
M,35-55,0,87.25,Excellent,D2
M,0-35,0,85.66666666666667,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,88.25,Pass,D2
M,0-35,0,87.0,Fail,D2
M,0-35,0,70.0,Fail,D2
M,35-55,0,78.33333333333333,Pass,D2
F,35-55,0,48.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,66.41666666666667,Pass,D2
M,0-35,0,92.33333333333331,Excellent,D2
M,0-35,0,68.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,85.83333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,88.0,Excellent,D2
M,0-35,0,85.0,Fail,D2
F,0-35,0,69.0,Fail,D2
F,0-35,0,75.58333333333333,Pass,D2
M,0-35,0,73.66666666666667,Pass,D2
F,0-35,0,86.58333333333333,Pass,D2
M,0-35,0,82.66666666666667,Fail,D2
F,35-55,0,71.58333333333333,Pass,D2
M,0-35,0,71.75,Pass,D2
M,0-35,0,80.0909090909091,Pass,D2
M,0-35,0,66.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,75.0,Pass,D2
F,0-35,0,38.5,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,70.91666666666667,Pass,D2
M,0-35,0,91.66666666666669,Excellent,D2
F,0-35,0,37.333333333333336,Fail,D2
M,0-35,0,82.0,Fail,D2
M,0-35,0,75.83333333333333,Pass,D2
M,0-35,0,74.8,Fail,D2
M,0-35,0,84.0,Pass,D2
M,0-35,0,88.08333333333333,Excellent,D2
M,0-35,0,76.5,Pass,D2
M,0-35,0,89.58333333333333,Pass,D2
M,0-35,0,78.83333333333333,Pass,D2
M,0-35,0,90.41666666666669,Pass,D2
M,0-35,0,73.66666666666667,Pass,D2
F,0-35,0,72.0,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,71.04761904761905,Pass,D2
M,0-35,0,64.0,Fail,D2
F,0-35,0,58.0,Fail,D2
M,0-35,0,74.41666666666667,Pass,D2
M,0-35,0,74.81818181818181,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,66.0,Fail,D2
M,0-35,0,86.75,Pass,D2
M,0-35,0,85.91666666666667,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,58.0,Fail,D2
M,0-35,0,89.8,Excellent,D2
F,0-35,0,85.08333333333333,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,91.0,Fail,D2
M,0-35,0,81.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,83.41666666666667,Excellent,D2
M,0-35,0,73.91666666666667,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,87.75,Pass,D2
M,0-35,0,89.91666666666667,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,66.38095238095238,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,90.66666666666669,Pass,D2
F,0-35,0,,Fail,D2
M,35-55,0,76.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,88.5,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,82.57142857142857,Fail,D2
M,0-35,0,86.75,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,67.0,Fail,D2
M,0-35,0,69.33333333333333,Pass,D2
M,0-35,0,72.33333333333333,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,68.66666666666667,Pass,D2
F,0-35,0,87.0,Fail,D2
M,35-55,0,73.66666666666667,Pass,D2
M,0-35,0,78.5,Fail,D2
M,35-55,0,70.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,56.0,Fail,D2
M,35-55,0,79.66666666666667,Fail,D2
M,0-35,0,75.0,Pass,D2
F,0-35,0,81.91666666666667,Excellent,D2
M,0-35,0,75.625,Pass,D2
M,35-55,0,77.3,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,71.33333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.58333333333333,Pass,D2
M,0-35,0,80.41666666666667,Pass,D2
M,0-35,0,72.83333333333333,Pass,D2
F,0-35,0,65.75,Fail,D2
M,0-35,0,79.0,Fail,D2
M,0-35,0,53.25,Pass,D2
F,0-35,0,89.0,Fail,D2
M,0-35,0,77.4,Fail,D2
F,0-35,0,81.58333333333333,Pass,D2
M,0-35,0,73.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,77.08333333333333,Pass,D2
M,0-35,0,74.5,Pass,D2
M,35-55,0,82.66666666666667,Pass,D2
F,0-35,0,84.16666666666667,Pass,D2
M,35-55,0,89.5,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,85.0,Fail,D2
M,0-35,0,65.0,Fail,D2
M,0-35,0,80.0,Fail,D2
M,0-35,0,92.25,Excellent,D2
M,0-35,0,67.5,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,66.75,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,81.75,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,86.75,Pass,D2
F,0-35,0,84.75,Fail,D2
M,0-35,0,82.25,Pass,D2
F,0-35,0,63.5,Fail,D2
M,0-35,0,72.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,76.0,Fail,D2
M,0-35,0,82.75,Fail,D2
F,0-35,0,77.91666666666667,Pass,D2
F,0-35,0,71.0,Fail,D2
M,0-35,0,74.0,Fail,D2
M,0-35,0,89.33333333333333,Excellent,D2
M,0-35,0,69.8,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,83.08333333333333,Excellent,D2
F,35-55,0,,Fail,D2
F,35-55,0,79.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.5,Pass,D2
F,0-35,0,82.71428571428571,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,79.75,Pass,D2
M,0-35,0,58.25,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,81.5,Pass,D2
M,0-35,0,87.58333333333333,Pass,D2
M,0-35,0,83.5,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,59.25,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,74.83333333333333,Fail,D2
M,35-55,0,58.0,Fail,D2
M,0-35,0,61.0,Fail,D2
M,35-55,0,60.0,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,71.66666666666667,Fail,D2
M,35-55,0,82.58333333333333,Pass,D2
M,0-35,0,80.58333333333333,Pass,D2
M,35-55,0,,Fail,D2
M,0-35,0,65.0,Pass,D2
M,0-35,0,75.91666666666667,Pass,D2
M,0-35,0,74.25,Pass,D2
M,0-35,0,74.66666666666667,Pass,D2
M,0-35,0,65.0909090909091,Pass,D2
M,0-35,0,62.5,Fail,D2
M,0-35,0,76.81818181818181,Pass,D2
M,0-35,0,94.33333333333331,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,85.6,Fail,D2
M,0-35,0,66.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,77.16666666666667,Pass,D2
M,0-35,0,68.08333333333333,Pass,D2
M,0-35,0,72.0,Fail,D2
M,0-35,0,76.33333333333333,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,89.25,Excellent,D2
M,0-35,0,79.33333333333333,Pass,D2
M,0-35,0,88.75,Excellent,D2
F,0-35,0,89.41666666666667,Excellent,D2
F,35-55,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,75.5,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,62.833333333333336,Pass,D2
M,0-35,0,67.0,Fail,D2
M,0-35,0,87.75,Excellent,D2
F,35-55,0,66.0,Fail,D2
M,0-35,0,84.41666666666667,Pass,D2
M,0-35,0,71.0,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,96.25,Excellent,D2
M,0-35,0,80.58333333333333,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,74.16666666666667,Pass,D2
M,35-55,0,79.91666666666667,Pass,D2
M,0-35,0,88.0,Fail,D2
F,0-35,0,78.5,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,77.5,Pass,D2
M,35-55,0,86.0,Fail,D2
F,0-35,0,95.33333333333331,Excellent,D2
M,0-35,0,64.0,Fail,D2
M,0-35,0,73.3,Pass,D2
M,0-35,0,80.33333333333333,Fail,D2
F,0-35,0,89.91666666666667,Pass,D2
M,0-35,0,89.5,Excellent,D2
M,0-35,0,,Fail,D2
M,35-55,0,84.33333333333333,Pass,D2
M,0-35,0,64.0,Fail,D2
M,0-35,0,75.5,Pass,D2
M,0-35,0,71.0,Fail,D2
M,0-35,0,89.66666666666667,Excellent,D2
F,35-55,0,77.33333333333333,Fail,D2
M,0-35,0,52.0,Fail,D2
M,35-55,0,44.0,Fail,D2
F,0-35,0,79.66666666666667,Pass,D2
M,0-35,0,69.22222222222223,Fail,D2
M,0-35,0,78.0,Pass,D2
M,0-35,0,61.30769230769231,Pass,D2
M,0-35,0,58.0,Fail,D2
M,35-55,0,88.83333333333333,Pass,D2
F,0-35,0,48.57142857142857,Fail,D2
F,35-55,0,78.70588235294117,Pass,D2
M,0-35,0,69.2,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,64.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,68.5,Pass,D2
F,0-35,0,74.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,68.33333333333333,Fail,D2
M,0-35,0,80.0,Fail,D2
M,0-35,0,86.5,Pass,D2
M,0-35,0,75.75,Pass,D2
M,0-35,0,89.72727272727273,Pass,D2
M,0-35,0,83.5,Pass,D2
M,0-35,0,76.75,Pass,D2
M,0-35,0,78.91666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,70.66666666666667,Pass,D2
M,0-35,0,63.0,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,64.91666666666667,Pass,D2
M,0-35,0,81.33333333333333,Fail,D2
M,0-35,0,68.81818181818181,Pass,D2
M,35-55,0,87.5,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,63.6,Fail,D2
M,0-35,0,78.0,Fail,D2
F,35-55,0,86.5,Pass,D2
M,0-35,0,88.66666666666667,Fail,D2
M,0-35,0,50.0,Fail,D2
M,35-55,0,83.0,Fail,D2
M,0-35,0,72.17647058823529,Pass,D2
M,0-35,0,68.33333333333333,Pass,D2
M,35-55,0,69.41666666666667,Pass,D2
F,35-55,0,75.0,Fail,D2
M,0-35,0,63.5,Pass,D2
M,0-35,0,91.08333333333331,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,89.55555555555556,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,70.91666666666667,Pass,D2
M,0-35,0,80.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,84.9,Fail,D2
M,0-35,0,88.0,Fail,D2
M,0-35,0,84.08333333333333,Pass,D2
M,0-35,0,81.91666666666667,Pass,D2
M,0-35,0,81.58333333333333,Pass,D2
M,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,46.2,Fail,D2
M,0-35,0,67.16666666666667,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,78.0,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,95.16666666666669,Excellent,D2
M,35-55,0,78.5,Pass,D2
M,0-35,0,91.33333333333331,Excellent,D2
F,0-35,0,77.0,Fail,D2
F,0-35,0,89.16666666666667,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,66.22222222222223,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,59.66666666666666,Fail,D2
F,0-35,0,78.0,Fail,D2
M,0-35,0,68.0,Fail,D2
M,0-35,0,87.83333333333333,Pass,D2
M,0-35,0,68.6,Fail,D2
F,0-35,0,85.33333333333333,Excellent,D2
M,35-55,0,85.9,Pass,D2
M,0-35,0,93.25,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,76.75,Pass,D2
M,0-35,0,59.0,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,85.83333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,78.5,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,60.0,Fail,D2
M,35-55,0,,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,72.58333333333333,Pass,D2
M,0-35,0,70.0,Fail,D2
M,0-35,0,72.05263157894737,Pass,D2
M,35-55,0,84.58333333333333,Pass,D2
M,35-55,0,60.0,Fail,D2
F,0-35,0,67.33333333333333,Pass,D2
M,0-35,0,76.16666666666667,Fail,D2
M,0-35,0,83.5,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,88.0,Fail,D2
M,35-55,0,89.08333333333333,Pass,D2
M,0-35,0,61.0,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,77.0,Pass,D2
M,0-35,0,91.25,Excellent,D2
M,0-35,0,77.66666666666667,Pass,D2
M,0-35,0,88.41666666666667,Pass,D2
M,0-35,0,69.25,Pass,D2
M,35-55,0,87.6,Pass,D2
M,0-35,0,64.5,Fail,D2
M,0-35,0,86.83333333333333,Pass,D2
M,35-55,0,84.81818181818181,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,62.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,83.83333333333333,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,88.25,Excellent,D2
M,0-35,0,,Fail,D2
F,0-35,0,74.75,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,76.41666666666667,Pass,D2
M,35-55,0,,Fail,D2
M,0-35,0,82.0,Fail,D2
F,0-35,0,84.33333333333333,Excellent,D2
M,35-55,0,72.5,Pass,D2
M,0-35,0,80.0,Fail,D2
M,35-55,0,88.16666666666667,Excellent,D2
M,0-35,0,85.33333333333333,Fail,D2
M,0-35,0,77.91666666666667,Pass,D2
M,0-35,0,72.82352941176471,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,68.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,80.83333333333333,Pass,D2
M,0-35,0,80.41666666666667,Excellent,D2
M,35-55,0,83.66666666666667,Excellent,D2
M,35-55,0,87.66666666666667,Pass,D2
M,0-35,0,74.41666666666667,Pass,D2
M,0-35,0,86.83333333333333,Excellent,D2
M,0-35,0,86.0,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,95.58333333333331,Excellent,D2
M,0-35,0,87.33333333333333,Pass,D2
M,35-55,0,85.41666666666667,Pass,D2
M,0-35,0,79.0,Pass,D2
M,0-35,0,80.83333333333333,Pass,D2
F,0-35,0,58.333333333333336,Fail,D2
M,0-35,0,88.75,Pass,D2
M,0-35,0,79.19047619047619,Pass,D2
M,35-55,0,88.66666666666667,Pass,D2
M,0-35,0,88.08333333333333,Excellent,D2
M,0-35,0,77.0,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,84.83333333333333,Pass,D2
M,35-55,0,81.58333333333333,Pass,D2
M,0-35,0,78.83333333333333,Pass,D2
F,0-35,0,86.25,Excellent,D2
M,0-35,0,88.25,Pass,D2
F,0-35,0,83.04761904761905,Excellent,D2
M,0-35,0,92.0,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,82.16666666666667,Pass,D2
F,0-35,0,87.08333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,90.75,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,87.33333333333333,Excellent,D2
M,35-55,0,,Fail,D2
M,0-35,0,83.4,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,81.75,Pass,D2
M,0-35,0,84.08333333333333,Pass,D2
M,0-35,0,86.83333333333333,Pass,D2
F,0-35,0,73.36363636363636,Pass,D2
F,0-35,0,57.583333333333336,Fail,D2
M,35-55,0,70.91666666666667,Pass,D2
M,0-35,0,80.5,Pass,D2
M,35-55,0,70.25,Pass,D2
M,0-35,0,68.0,Fail,D2
M,0-35,0,78.58333333333333,Pass,D2
F,0-35,0,84.0,Fail,D2
M,0-35,0,74.0,Fail,D2
M,0-35,0,83.66666666666667,Excellent,D2
M,0-35,0,69.66666666666667,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,74.83333333333333,Pass,D2
F,0-35,0,,Fail,D2
M,35-55,0,92.58333333333331,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,64.0,Fail,D2
M,35-55,0,58.0,Fail,D2
M,35-55,0,86.5,Excellent,D2
M,0-35,0,68.27272727272727,Pass,D2
M,0-35,0,81.0,Fail,D2
M,0-35,0,89.75,Excellent,D2
M,0-35,0,78.41666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,81.5,Fail,D2
M,0-35,0,88.91666666666667,Excellent,D2
M,0-35,0,,Fail,D2
M,0-35,0,84.5,Pass,D2
M,0-35,0,54.45454545454545,Fail,D2
M,0-35,0,78.41666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
M,35-55,0,81.25,Excellent,D2
M,0-35,0,89.33333333333333,Excellent,D2
M,0-35,0,63.66666666666666,Fail,D2
M,0-35,0,78.0,Pass,D2
M,35-55,0,94.58333333333331,Excellent,D2
M,0-35,0,75.83333333333333,Pass,D2
F,0-35,0,90.0,Fail,D2
M,0-35,0,85.25,Excellent,D2
M,0-35,0,87.08333333333333,Excellent,D2
F,0-35,0,56.0,Fail,D2
M,0-35,0,85.33333333333333,Pass,D2
M,0-35,0,75.27272727272727,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,84.0,Fail,D2
M,0-35,0,77.52380952380952,Pass,D2
F,0-35,0,76.83333333333333,Pass,D2
M,0-35,0,88.83333333333333,Excellent,D2
F,35-55,0,58.0,Pass,D2
F,0-35,0,85.08333333333333,Pass,D2
F,0-35,0,70.33333333333333,Pass,D2
F,0-35,0,80.91666666666667,Excellent,D2
M,0-35,0,74.25,Fail,D2
F,0-35,0,76.66666666666667,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,69.5,Fail,D2
F,35-55,0,85.66666666666667,Excellent,D2
M,35-55,0,82.08333333333333,Pass,D2
M,35-55,0,76.83333333333333,Pass,D2
M,0-35,0,58.5,Fail,D2
F,0-35,0,57.333333333333336,Pass,D2
M,0-35,0,77.75,Fail,D2
M,0-35,0,68.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,75.5,Pass,D2
M,0-35,0,56.75,Fail,D2
M,35-55,0,60.0,Fail,D2
M,35-55,0,56.333333333333336,Fail,D2
F,0-35,0,76.16666666666667,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,82.0,Pass,D2
M,35-55,0,47.0,Fail,D2
M,0-35,0,59.333333333333336,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,78.41666666666667,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
M,0-35,0,77.72222222222223,Pass,D2
F,35-55,0,91.91666666666669,Pass,D2
M,0-35,0,58.72727272727273,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,78.58333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,81.0,Fail,D2
M,0-35,0,68.08333333333333,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,85.66666666666667,Fail,D2
F,0-35,0,67.33333333333333,Fail,D2
M,0-35,0,82.25,Pass,D2
M,0-35,0,68.0,Fail,D2
F,35-55,0,80.41666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,35-55,0,89.91666666666667,Excellent,D2
F,0-35,0,73.0,Fail,D2
M,0-35,0,90.58333333333331,Excellent,D2
F,0-35,0,60.0,Fail,D2
M,0-35,0,88.0,Pass,D2
M,0-35,0,85.91666666666667,Excellent,D2
M,0-35,0,67.0,Fail,D2
F,35-55,0,93.0,Excellent,D2
M,35-55,0,72.33333333333333,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,72.16666666666667,Pass,D2
M,35-55,0,85.36363636363636,Pass,D2
M,0-35,0,62.0,Fail,D2
M,0-35,0,61.27272727272727,Fail,D2
M,0-35,0,69.54545454545455,Pass,D2
M,0-35,0,67.5,Fail,D2
M,0-35,0,80.66666666666667,Pass,D2
M,0-35,0,,Fail,D2
M,0-35,0,41.333333333333336,Fail,D2
M,35-55,0,70.58333333333333,Pass,D2
M,0-35,0,64.19047619047619,Pass,D2
M,35-55,0,95.08333333333331,Excellent,D2
M,0-35,0,82.83333333333333,Pass,D2
F,35-55,0,79.58333333333333,Pass,D2
M,0-35,0,72.75,Pass,D2
M,0-35,0,86.66666666666667,Fail,D2
M,0-35,0,82.58333333333333,Pass,D2
M,0-35,0,94.75,Excellent,D2
F,35-55,0,74.375,Fail,D2
M,35-55,0,,Fail,D2
M,0-35,0,78.0,Fail,D2
M,0-35,0,75.66666666666667,Pass,D2
F,0-35,0,71.16666666666667,Pass,D2
M,35-55,0,,Fail,D2
M,0-35,0,83.52631578947368,Pass,D2
F,35-55,0,,Fail,D2
M,0-35,0,86.33333333333333,Excellent,D2
M,0-35,0,84.2,Fail,D2
M,35-55,0,98.42857142857144,Excellent,D2
F,0-35,0,,Fail,D2
M,0-35,0,78.9090909090909,Pass,D2
M,0-35,0,64.3529411764706,Pass,D2
M,0-35,0,81.77777777777777,Fail,D2
F,0-35,0,0.0,Fail,D2
M,0-35,0,80.5,Fail,D2
M,0-35,0,82.0,Fail,D2
F,35-55,0,93.41666666666669,Excellent,D2
M,0-35,0,74.0,Fail,D2
M,35-55,0,66.75,Fail,D2
M,0-35,0,,Fail,D2
M,0-35,0,81.66666666666667,Pass,D2
